Rotation, Location, Gyro Rotation, Sensor Optical Flow, Battery Level, Yaw, Pitch, Roll, Vy, Vx, AccX, AccY
75.78, (99.098,57.515), 76.1389, 100.0, 75.35886972413138, 73.98, 73.98, 0.483, 0.1294, 6.4705, 24.1481, 24.1481
82.68, (99.437,59.484), 83.0388, 100.0, 83.03884872944153, 82.68, 82.68, 0.4959, 0.0637, 3.1853, 24.7963, 24.7963
72.54, (99.868,61.434), 72.8988, 100.0, 73.19883279961904, 74.04, 74.04, 0.4777, 0.1475, 7.376, 23.8871, 23.8871
72.54, (100.409,63.151), 72.8988, 100.0, 72.8988157675125, 72.54, 72.54, 0.477, 0.15, 7.501, 23.8482, 23.8482
72.54, (101.009,65.059), 72.8988, 100.0, 72.89880161945896, 72.54, 72.54, 0.477, 0.15, 7.501, 23.8482, 23.8482
72.54, (101.609,66.967), 72.8988, 100.0, 72.89878739249366, 72.54, 72.54, 0.477, 0.15, 7.501, 23.8482, 23.8482
72.54, (102.149,68.684), 72.8988, 100.0, 72.89877393569469, 72.54, 72.54, 0.477, 0.15, 7.501, 23.8482, 23.8482
72.54, (102.749,70.592), 72.8988, 100.0, 72.89876335469704, 72.54, 72.54, 0.477, 0.15, 7.501, 23.8482, 23.8482
81.66, (103.17,72.34), 82.0187, 100.0, 80.99874624165791, 79.56, 79.56, 0.4933, 0.0813, 4.0659, 24.6671, 24.6671
82.62, (103.43,74.323), 82.9787, 100.0, 82.97872600686028, 82.62, 82.62, 0.4959, 0.0642, 3.2112, 24.7929, 24.7929
85.14, (103.675,76.308), 85.4987, 100.0, 85.1987118333214, 83.76, 83.76, 0.498, 0.045, 2.2484, 24.8987, 24.8987
92.7, (103.677,78.106), 93.0587, 100.0, 93.05869941501511, 92.7, 92.7, 0.4994, -0.0236, -1.1777, 24.9722, 24.9722
83.4, (103.729,80.103), 83.7587, 100.0, 84.05868114197268, 84.78, 84.78, 0.497, 0.0549, 2.7434, 24.849, 24.849
86.58, (103.96,82.089), 86.9387, 100.0, 86.51865948718105, 84.78, 84.78, 0.4989, 0.0335, 1.6743, 24.9439, 24.9439
94.2, (103.924,84.087), 94.5586, 100.0, 94.13863905954435, 92.76, 92.76, 0.4989, -0.033, -1.6481, 24.9456, 24.9456
102.24, (103.64,85.863), 102.5986, 100.0, 103.2586225223135, 102.3, 102.3, 0.4874, -0.1116, -5.5813, 24.369, 24.369
92.88, (103.378,87.843), 93.2386, 100.0, 93.23860641503444, 94.02, 94.02, 0.4994, -0.0251, -1.2561, 24.9684, 24.9684
92.88, (103.277,89.84), 93.2386, 100.0, 93.23859352078033, 92.88, 92.88, 0.4994, -0.0251, -1.2561, 24.9684, 24.9684
92.88, (103.177,91.838), 93.2386, 100.0, 93.23857368449559, 92.88, 92.88, 0.4994, -0.0251, -1.2561, 24.9684, 24.9684
92.88, (103.086,93.635), 93.2386, 100.0, 93.23855472524335, 92.88, 92.88, 0.4994, -0.0251, -1.2561, 24.9684, 24.9684
83.7, (103.13,95.632), 84.0585, 100.0, 84.4185431533739, 85.14, 85.14, 0.4973, 0.0517, 2.5872, 24.8658, 24.8658
82.68, (103.384,97.616), 83.0385, 100.0, 83.0385267363404, 82.68, 82.68, 0.4959, 0.0637, 3.1853, 24.7963, 24.7963
73.98, (103.785,99.573), 74.3385, 100.0, 74.33851096512961, 74.64, 74.64, 0.4806, 0.138, 6.8993, 24.0291, 24.0291
78.06, (104.28,101.303), 78.4185, 100.0, 77.75849420173653, 76.38, 76.38, 0.488, 0.1091, 5.4536, 24.3979, 24.3979
82.74, (104.573,103.28), 83.0985, 100.0, 83.09847742822396, 82.74, 82.74, 0.496, 0.0632, 3.1593, 24.7996, 24.7996
82.74, (104.825,105.264), 83.0985, 100.0, 83.09845800722368, 82.74, 82.74, 0.496, 0.0632, 3.1593, 24.7996, 24.7996
73.44, (105.182,107.027), 73.7984, 100.0, 74.57844691693397, 75.54, 75.54, 0.4812, 0.136, 6.7986, 24.0578, 24.0578
80.58, (105.674,108.963), 80.9384, 100.0, 80.51843020535975, 79.08, 79.08, 0.4926, 0.0854, 4.2724, 24.6322, 24.6322
85.8, (105.914,110.948), 86.1584, 100.0, 85.73841786354389, 84.36, 84.36, 0.4984, 0.0403, 2.0137, 24.9188, 24.9188
91.2, (105.904,112.747), 91.5584, 100.0, 92.63840370316807, 93.06, 93.06, 0.4996, -0.0199, -0.9946, 24.9802, 24.9802
82.74, (106.03,114.741), 83.0984, 100.0, 83.09838650577193, 82.74, 82.74, 0.496, 0.0632, 3.1593, 24.7996, 24.7996
85.02, (106.273,116.726), 85.3784, 100.0, 85.01836450779281, 83.76, 83.76, 0.4978, 0.0465, 2.3266, 24.8915, 24.8915
92.88, (106.275,118.524), 93.2383, 100.0, 93.2383493286701, 92.88, 92.88, 0.4994, -0.0251, -1.2561, 24.9684, 24.9684
84.42, (106.288,120.522), 84.7783, 100.0, 85.49833337215524, 86.28, 86.28, 0.4982, 0.0424, 2.118, 24.9101, 24.9101
86.1, (106.517,122.509), 86.4583, 100.0, 86.09831925001346, 84.78, 84.78, 0.4986, 0.0371, 1.8571, 24.9309, 24.9309
92.76, (106.5,124.307), 93.1183, 100.0, 93.11830100902996, 92.76, 92.76, 0.4994, -0.0241, -1.2038, 24.971, 24.971
99.42, (106.339,126.3), 99.7783, 100.0, 98.69828420000913, 97.32, 97.32, 0.4947, -0.0725, -3.6262, 24.7356, 24.7356
99.78, (105.936,128.258), 100.1383, 100.0, 100.49826465250496, 100.92, 100.92, 0.4922, -0.088, -4.4013, 24.6095, 24.6095
90.12, (105.776,130.249), 90.4782, 100.0, 90.77824101125583, 91.44, 91.44, 0.5, -0.0037, -0.1833, 24.9993, 24.9993
80.7, (105.92,132.042), 81.0582, 100.0, 82.07822680798276, 82.86, 82.86, 0.4948, 0.072, 3.6003, 24.7394, 24.7394
74.22, (106.34,133.79), 74.5782, 100.0, 73.55821140504743, 72.84, 72.84, 0.4787, 0.1445, 7.2258, 23.933, 23.933
83.1, (106.723,135.751), 83.4582, 100.0, 83.45819264884277, 82.8, 82.8, 0.4964, 0.0601, 3.0034, 24.8189, 24.8189
83.1, (106.963,137.736), 83.4582, 100.0, 83.45817302643701, 83.1, 83.1, 0.4964, 0.0601, 3.0034, 24.8189, 24.8189
83.1, (107.203,139.722), 83.4582, 100.0, 83.45815928506337, 83.1, 83.1, 0.4964, 0.0601, 3.0034, 24.8189, 24.8189
78.6, (107.447,141.505), 78.9581, 100.0, 79.97814567864144, 80.58, 80.58, 0.4918, 0.0901, 4.5044, 24.5909, 24.5909
73.02, (107.97,143.434), 73.3781, 100.0, 73.37812243062226, 73.02, 73.02, 0.4782, 0.146, 7.3009, 23.9102, 23.9102
81.9, (108.425,145.379), 82.2581, 100.0, 81.89810498177535, 80.46, 80.46, 0.4946, 0.0736, 3.678, 24.728, 24.728
88.56, (108.612,147.369), 88.9181, 100.0, 88.61809284125492, 87.18, 87.18, 0.4998, 0.0152, 0.7591, 24.9885, 24.9885
93.12, (108.544,149.167), 93.4781, 100.0, 93.47808271235509, 93.12, 93.12, 0.4993, -0.0272, -1.3607, 24.9629, 24.9629
93.12, (108.435,151.164), 93.4781, 100.0, 93.4780698396103, 93.12, 93.12, 0.4993, -0.0272, -1.3607, 24.9629, 24.9629
93.12, (108.327,153.161), 93.4781, 100.0, 93.47805193908496, 93.12, 93.12, 0.4993, -0.0272, -1.3607, 24.9629, 24.9629
83.04, (108.397,155.157), 83.398, 100.0, 83.75803010303784, 84.54, 84.54, 0.4967, 0.0575, 2.8734, 24.8343, 24.8343
83.04, (108.639,157.142), 83.398, 100.0, 83.3980132836297, 83.04, 83.04, 0.4963, 0.0606, 3.0294, 24.8158, 24.8158
78.78, (108.882,158.925), 79.138, 100.0, 79.79799839862257, 80.52, 80.52, 0.4915, 0.0916, 4.5816, 24.5766, 24.5766
69.24, (109.428,160.848), 69.598, 100.0, 70.37798280224654, 70.92, 70.92, 0.4699, 0.1708, 8.5423, 23.4953, 23.4953
59.64, (110.289,162.65), 59.998, 100.0, 60.717966143454646, 61.44, 61.44, 0.4346, 0.2473, 12.3637, 21.7287, 21.7287
52.62, (111.432,164.289), 52.9779, 100.0, 52.97794974455631, 52.62, 52.62, 0.3973, 0.3035, 15.1775, 19.8657, 19.8657
59.64, (112.566,165.935), 59.9979, 100.0, 59.997933603977316, 58.8, 58.8, 0.4314, 0.2527, 12.6358, 21.5717, 21.5717
56.64, (113.449,167.502), 56.9979, 100.0, 57.77792255640044, 58.62, 58.62, 0.4213, 0.2692, 13.4619, 21.066, 21.066
57.48, (114.604,169.134), 57.8379, 100.0, 57.477903106310706, 56.04, 56.04, 0.4199, 0.2714, 13.572, 20.9952, 20.9952
57.9, (115.594,170.871), 58.2579, 100.0, 58.55788311781698, 59.28, 59.28, 0.4249, 0.2635, 13.1739, 21.2473, 21.2473
48.42, (116.798,172.465), 48.7779, 100.0, 49.13786693472779, 49.8, 49.8, 0.3761, 0.3295, 16.4738, 18.8046, 18.8046
38.94, (118.098,173.708), 39.2979, 100.0, 40.317852327744546, 40.92, 40.92, 0.3211, 0.3832, 19.1623, 16.0563, 16.0563
29.46, (119.746,174.837), 29.8178, 100.0, 30.5378380486699, 31.2, 31.2, 0.2514, 0.4322, 21.6113, 12.568, 12.568
21.6, (121.559,175.677), 21.9578, 100.0, 21.9578234155357, 21.6, 21.6, 0.1841, 0.4649, 23.2444, 9.2031, 9.2031
14.28, (123.45,176.319), 14.6378, 100.0, 14.637805027723907, 15.3, 15.3, 0.1233, 0.4846, 24.2275, 6.1665, 6.1665
11.46, (125.408,176.727), 11.8178, 100.0, 11.817786029640438, 11.46, 11.46, 0.0993, 0.49, 24.5016, 4.9671, 4.9671
1.5, (127.195,176.932), 1.8578, 100.0, 2.817769257399044, 3.48, 3.48, 0.0215, 0.4995, 24.977, 1.073, 1.073
7.02, (129.191,177.027), 7.3778, 100.0, 6.7177538968098185, 5.34, 5.34, 0.0554, 0.4969, 24.8461, 2.7694, 2.7694
