Rotation, Location, Gyro Rotation, Sensor Optical Flow, Battery Level, Yaw, Pitch, Roll, Vy, Vx, AccX, AccY
6.3, (250.441,-31.198), 7.3796, 100.0, 6.1796056896625435, 4.14, 4.14, 0.0444, 0.498, 24.901, 2.2224, 2.2224
15.3, (252.406,-30.838), 16.3796, 100.0, 15.719588958780214, 13.8, 13.8, 0.1264, 0.4838, 24.1883, 6.3186, 6.3186
25.02, (254.283,-30.153), 26.0996, 100.0, 25.439571418572115, 23.28, 23.28, 0.2062, 0.4555, 22.7743, 10.3117, 10.3117
34.38, (256.019,-29.164), 35.4596, 100.0, 34.73955249144558, 32.94, 32.94, 0.2771, 0.4162, 20.8085, 13.8566, 13.8566
43.68, (257.415,-28.031), 44.7595, 100.0, 43.67953432957909, 41.82, 41.82, 0.3384, 0.368, 18.4024, 16.9219, 16.9219
53.46, (258.746,-26.541), 54.5395, 100.0, 53.51951206393659, 51.42, 51.42, 0.3964, 0.3048, 15.2398, 19.8179, 19.8179
62.7, (259.803,-24.846), 63.7795, 100.0, 63.119501646622396, 61.32, 61.32, 0.4416, 0.2344, 11.7214, 22.0819, 22.0819
72.24, (260.558,-22.997), 73.3195, 100.0, 72.9594830145611, 71.22, 71.22, 0.4752, 0.1555, 7.7752, 23.7602, 23.7602
81.42, (260.994,-21.047), 82.4995, 100.0, 82.49946629718337, 81, 81, 0.4944, 0.0746, 3.7298, 24.7202, 24.7202
91.68, (261.106,-19.253), 92.7594, 100.0, 91.67944807708155, 89.58, 89.58, 0.5, -0.0052, -0.2618, 24.9986, 24.9986
93.48, (261.043,-17.254), 94.5594, 100.0, 93.89943109697411, 91.68, 91.68, 0.4994, -0.0246, -1.23, 24.9697, 24.9697
101.82, (260.749,-15.278), 102.8994, 100.0, 102.89941329050232, 101.82, 101.82, 0.4894, -0.1024, -5.1209, 24.4699, 24.4699
97.86, (260.366,-13.315), 98.9394, 100.0, 99.29938979575309, 99.3, 99.3, 0.4949, -0.0715, -3.5744, 24.7432, 24.7432
94.62, (260.244,-11.52), 95.6994, 100.0, 94.61936903251106, 92.76, 92.76, 0.499, -0.0309, -1.5436, 24.9523, 24.9523
104.16, (259.925,-9.548), 105.2394, 100.0, 104.63935338904277, 102.42, 102.42, 0.4861, -0.1172, -5.8616, 24.3031, 24.3031
113.64, (259.276,-7.659), 114.7193, 100.0, 114.35933659006112, 111.96, 111.96, 0.4593, -0.1976, -9.8806, 22.9646, 22.9646
123, (258.315,-5.908), 124.0793, 100.0, 123.7193214767223, 122.34, 122.34, 0.421, -0.2697, -13.484, 21.0519, 21.0519
132.48, (257.08,-4.338), 133.5593, 100.0, 133.5593015997824, 131.7, 131.7, 0.3688, -0.3377, -16.8833, 18.4378, 18.4378
142.44, (255.758,-3.119), 143.5193, 100.0, 142.43928387921443, 140.52, 140.52, 0.3122, -0.3905, -19.5271, 15.6106, 15.6106
151.74, (254.092,-2.017), 152.8193, 100.0, 152.39926951300933, 149.88, 149.88, 0.24, -0.4387, -21.9328, 11.9979, 11.9979
154.5, (252.31,-1.109), 155.5793, 100.0, 155.21925379175255, 152.94, 152.94, 0.2181, -0.4499, -22.4966, 10.9043, 10.9043
162.96, (250.437,-0.413), 164.0392, 100.0, 164.03923804608405, 162.96, 162.96, 0.1465, -0.4781, -23.9025, 7.326, 7.326
172.14, (248.686,-0.005), 173.2192, 100.0, 172.01922265662688, 169.92, 169.92, 0.0787, -0.4938, -24.6881, 3.9367, 3.9367
173.28, (246.7,0.233), 174.3592, 100.0, 174.35920285377483, 173.28, 173.28, 0.0585, -0.4966, -24.8282, 2.9254, 2.9254
173.28, (244.714,0.467), 174.3592, 100.0, 174.35918252088845, 173.28, 173.28, 0.0585, -0.4966, -24.8282, 2.9254, 2.9254
173.28, (242.728,0.701), 174.3592, 100.0, 174.35916601600056, 173.28, 173.28, 0.0585, -0.4966, -24.8282, 2.9254, 2.9254
179.7, (240.935,0.844), 180.7792, 100.0, 180.05915276498715, 178.2, 178.2, 0.0089, -0.4999, -24.996, 0.445, 0.445
183.36, (239.137,0.758), 184.4391, 100.0, 184.43913450427382, -176.64, -176.64, -0.0293, -0.4991, -24.957, -1.4652, -1.4652
185.52, (237.141,0.632), 186.5991, 100.0, 186.17911644068352, -175.86, -175.86, -0.0444, -0.498, -24.901, -2.2224, -2.2224
193.38, (235.176,0.27), 194.4591, 100.0, 194.4590988650009, -166.62, -166.62, -0.1157, -0.4864, -24.3214, -5.7852, -5.7852
197.94, (233.242,-0.234), 199.0191, 100.0, 199.01908188256348, -163.14, -163.14, -0.154, -0.4757, -23.7845, -7.7005, -7.7005
203.4, (231.574,-0.908), 204.4791, 100.0, 204.4790695420328, -156.6, -156.6, -0.1986, -0.4589, -22.9439, -9.9287, -9.9287
203.4, (229.738,-1.702), 204.4791, 100.0, 204.47905211016524, -156.6, -156.6, -0.1986, -0.4589, -22.9439, -9.9287, -9.9287
203.4, (227.903,-2.497), 204.479, 100.0, 204.47903302286775, -156.6, -156.6, -0.1986, -0.4589, -22.9439, -9.9287, -9.9287
202.32, (226.066,-3.288), 203.399, 100.0, 203.39902031445237, -156.6, -156.6, -0.1899, -0.4625, -23.1269, -9.4945, -9.4945
193.32, (224.348,-3.82), 194.399, 100.0, 194.3990053531424, -166.02, -166.02, -0.1152, -0.4865, -24.3275, -5.7597, -5.7597
187.26, (222.39,-4.221), 188.339, 100.0, 188.69899459221674, -171.24, -171.24, -0.0663, -0.4956, -24.7792, -3.3151, -3.3151
182.94, (220.595,-4.344), 184.019, 100.0, 184.01898180466654, -177.06, -177.06, -0.0256, -0.4993, -24.9671, -1.2823, -1.2823
182.94, (218.597,-4.447), 184.019, 100.0, 184.01896110567208, -177.06, -177.06, -0.0256, -0.4993, -24.9671, -1.2823, -1.2823
182.94, (216.6,-4.549), 184.0189, 100.0, 184.018949310076, -177.06, -177.06, -0.0256, -0.4993, -24.9671, -1.2823, -1.2823
182.94, (214.603,-4.652), 184.0189, 100.0, 184.01893455915766, -177.06, -177.06, -0.0256, -0.4993, -24.9671, -1.2823, -1.2823
