Rotation, Location, Gyro Rotation, Sensor Optical Flow, Battery Level, Yaw, Pitch, Roll, Vy, Vx, AccX, AccY
14.7, (251.773,-1.674), 15.8999, 100.0, 16.259927789847286, 16.26, 16.26, 0.1299, 0.4828, 24.1414, 6.4958, 6.4958
5.28, (253.74,-1.328), 6.4799, 100.0, 6.899914369676745, 6.78, 6.78, 0.0497, 0.4975, 24.8764, 2.483, 2.483
7.02, (255.735,-1.194), 8.2199, 100.0, 8.219898597463406, 5.94, 5.94, 0.0611, 0.4963, 24.8126, 3.0554, 3.0554
5.94, (257.512,-0.912), 7.1399, 100.0, 7.499885933309631, 7.38, 7.38, 0.0549, 0.497, 24.849, 2.7434, 2.7434
356.52, (259.51,-0.872), 358.0799, 100.0, 358.43986697127553, -1.98, -1.98, -0.0272, 0.4993, 24.9629, -1.3607, -1.3607
346.56, (261.484,-1.177), 348.1198, 100.0, 348.4198481712472, -12.42, -12.42, -0.1137, 0.4869, 24.3454, -5.6833, -5.6833
336.78, (263.374,-1.822), 338.3398, 100.0, 338.3398260351354, -22.14, -22.14, -0.1971, 0.4595, 22.9749, -9.8566, -9.8566
327.06, (264.958,-2.674), 328.6198, 100.0, 329.39980894034704, -30.96, -30.96, -0.2661, 0.4233, 21.1641, -13.3071, -13.3071
316.8, (266.532,-3.904), 318.3598, 100.0, 319.0797905202266, -41.46, -41.46, -0.3377, 0.3688, 18.4378, -16.8833, -16.8833
307.5, (267.867,-5.389), 309.0598, 100.0, 309.0597734575676, -51.84, -51.84, -0.3967, 0.3044, 15.219, -19.8338, -19.8338
297.6, (268.832,-6.906), 299.1598, 100.0, 299.93975759220405, -60.54, -60.54, -0.4399, 0.2377, 11.8829, -21.9954, -21.9954
287.4, (269.606,-8.748), 288.9597, 100.0, 289.6797371118113, -70.68, -70.68, -0.4752, 0.1555, 7.7752, -23.7602, -23.7602
277.38, (270.048,-10.696), 278.9397, 100.0, 279.7197224849425, -80.76, -80.76, -0.4949, 0.071, 3.5484, -24.7469, -24.7469
267.6, (270.14,-12.691), 269.1597, 100.0, 269.5197020109631, -91.08, -91.08, -0.4997, -0.0178, -0.8899, -24.9842, -24.9842
257.88, (269.925,-14.476), 259.4397, 100.0, 260.5796859189447, -99.96, -99.96, -0.4908, -0.0952, -4.7617, -24.5423, -24.5423
248.4, (269.356,-16.391), 249.9597, 100.0, 250.31967006121695, -110.22, -110.22, -0.466, -0.1811, -9.0569, -23.3018, -23.3018
238.5, (268.461,-18.176), 240.0597, 100.0, 240.41965219622276, -120.3, -120.3, -0.428, -0.2586, -12.9283, -21.3977, -21.3977
228.96, (267.272,-19.782), 230.5196, 100.0, 230.51963815741905, -130.02, -130.02, -0.3771, -0.3283, -16.4146, -18.8563, -18.8563
219.12, (265.824,-21.158), 220.6796, 100.0, 220.67962698732603, -139.74, -139.74, -0.3155, -0.3879, -19.3957, -15.7737, -15.7737
208.68, (264.327,-22.153), 210.2396, 100.0, 210.95960938189657, -149.46, -149.46, -0.2455, -0.4356, -21.7803, -12.2726, -12.2726
198.72, (262.498,-22.956), 200.2796, 100.0, 200.639593442305, -159.84, -159.84, -0.1634, -0.4725, -23.6266, -8.1722, -8.1722
189, (260.557,-23.426), 190.5596, 100.0, 190.55958003605426, -169.86, -169.86, -0.0782, -0.4938, -24.6922, -3.9109, -3.9109
